turn,train_acc,test_acc,train_time
7,0.71252,0.4147,6177.516227245331
7,0.71089,0.4105,6215.423517942429
7,0.71167,0.4135,6253.258213996887
7,0.71095,0.4162,6291.150992870331
7,0.71696,0.4178,6328.974553823471
7,0.71806,0.4182,6366.780833244324
7,0.71712,0.4175,6404.630306005478
7,0.71829,0.4178,6442.540194272995
7,0.71976,0.4174,6480.485413312912
7,0.71903,0.4153,6518.381307840347
7,0.72474,0.4159,6556.355003833771
7,0.72483,0.4153,6594.272125005722
7,0.72418,0.4157,6632.1605360507965
7,0.7298,0.4179,6669.990236759186
7,0.72713,0.4154,6707.815426111221
7,0.72711,0.4189,6745.802237033844
7,0.73,0.419,6783.63752746582
7,0.73034,0.4196,6821.4577605724335
7,0.73088,0.4195,6859.389392614365
7,0.73308,0.4189,6897.3023200035095
7,0.73297,0.4151,6935.14253282547
7,0.73415,0.4177,6973.096613645554
7,0.7342,0.4197,7010.94606256485
7,0.73411,0.4185,7048.821701049805
7,0.73775,0.4184,7086.715059757233
7,0.73609,0.419,7124.664952278137
7,0.73634,0.4201,7162.556363582611
7,0.73779,0.4191,7200.536280155182
7,0.73816,0.4155,7238.37908911705
7,0.73898,0.4167,7276.26460313797
7,0.73911,0.418,7314.087784051895
7,0.74329,0.4171,7352.120562791824
7,0.74241,0.4169,7389.98389840126
7,0.74183,0.4182,7428.002089262009
7,0.74241,0.4188,7465.859057188034
7,0.74438,0.42,7503.886098146439
7,0.74349,0.4165,7541.7816326618195
7,0.74491,0.4128,7579.641236782074
8,0.005,0.005,38.07373666763306
8,0.005,0.005,76.14838123321533
8,0.005,0.005,114.21137952804565
8,0.005,0.005,152.2818832397461
8,0.005,0.005,190.4376151561737
8,0.005,0.005,228.4378364086151
8,0.005,0.005,266.49040389060974
8,0.005,0.005,304.54717659950256
8,0.005,0.005,342.60532569885254
8,0.005,0.005,380.6600456237793
8,0.005,0.005,418.6854338645935
8,0.005,0.005,456.68057322502136
8,0.005,0.005,494.70754528045654
8,0.005,0.005,532.6880822181702
8,0.005,0.005,570.7284002304077
8,0.005,0.005,608.8187227249146
8,0.005,0.005,646.8301043510437
8,0.005,0.005,684.9101169109344
8,0.005,0.005,722.9212098121643
8,0.005,0.005,760.9500365257263
8,0.005,0.005,798.9657690525055
8,0.005,0.005,837.000391960144
8,0.00538,0.0055,874.9822099208832
8,0.01874,0.0237,912.9971387386322
8,0.02847,0.0371,951.0673413276672
8,0.04171,0.0519,989.1232707500458
8,0.06972,0.0864,1027.1042008399963
8,0.08717,0.1097,1065.2199461460114
8,0.11136,0.1353,1103.2799937725067
8,0.12654,0.1564,1141.3046789169312
8,0.14346,0.1659,1179.3058319091797
8,0.15375,0.1796,1217.2855002880096
8,0.15929,0.1839,1255.2592096328735
8,0.17334,0.1942,1293.3252720832825
8,0.18002,0.2045,1331.4096767902374
8,0.1873,0.2058,1369.4249844551086
8,0.19397,0.2168,1407.558614730835
8,0.20246,0.2237,1445.6113619804382
8,0.20583,0.2223,1483.7640929222107
8,0.21396,0.2332,1521.832082271576
8,0.21809,0.2329,1559.8639903068542
8,0.23251,0.2431,1598.0040946006775
8,0.23344,0.2512,1636.0099246501923
8,0.23962,0.2511,1674.001697063446
8,0.24205,0.2516,1712.0274131298065
8,0.25384,0.262,1750.0578491687775
8,0.25957,0.2638,1788.0535011291504
8,0.26136,0.2756,1826.1254715919495
8,0.26669,0.275,1864.123791217804
8,0.2638,0.272,1902.118215560913
8,0.27887,0.2872,1940.1133584976196
8,0.28284,0.2806,1978.1613054275513
8,0.28914,0.2943,2016.3208968639374
8,0.29007,0.2935,2054.299449443817
8,0.2998,0.2995,2092.3822209835052
8,0.30272,0.3012,2130.4651987552643
8,0.31167,0.3027,2168.506637096405
8,0.31035,0.2994,2206.5077590942383
8,0.32109,0.3181,2244.5497760772705
8,0.32869,0.3137,2282.6314640045166
8,0.33028,0.3183,2320.717132329941
8,0.33372,0.3145,2358.6921360492706
8,0.33635,0.3118,2396.677403450012
8,0.34812,0.3265,2434.749626159668
8,0.35299,0.3326,2472.7905859947205
8,0.35885,0.3333,2510.7772448062897
8,0.35976,0.3315,2548.7687237262726
8,0.36584,0.3362,2586.822107553482
8,0.36924,0.3372,2624.837963104248
8,0.37182,0.3412,2662.8564054965973
8,0.37569,0.3393,2700.853522539139
8,0.38666,0.3414,2738.940817832947
8,0.38205,0.3396,2776.9703118801117
8,0.38836,0.3478,2814.9702463150024
8,0.39791,0.3528,2852.9405143260956
8,0.4015,0.3457,2891.061386823654
8,0.40141,0.3457,2929.076517343521
8,0.40505,0.3527,2967.0615241527557
8,0.41404,0.3605,3005.10258936882
8,0.417,0.3554,3043.16685461998
8,0.42046,0.3616,3081.279018163681
8,0.42473,0.3576,3119.3663532733917
8,0.43026,0.3638,3157.410391330719
8,0.43648,0.3601,3195.5005061626434
8,0.43983,0.3661,3233.6169996261597
8,0.44423,0.3629,3271.632696390152
8,0.44406,0.365,3309.6777510643005
8,0.45033,0.3589,3347.801849603653
8,0.45643,0.3684,3385.9470467567444
8,0.45957,0.3713,3424.030659675598
8,0.46479,0.3744,3462.0628068447113
8,0.47285,0.3737,3500.0355563163757
